,population,racepctblack,racePctWhite,racePctHisp,agePct12t21,agePct16t24,pctUrban,medFamInc,perCapInc,blackPerCap,OtherPerCap,HispPerCap,PctBSorMore,PctEmplManu,PctEmplProfServ,PctOccupManu,PctKids2Par,PctYoungKids2Par,NumIlleg,PctIlleg,PctImmigRecent,PctRecImmig5,PctRecImmig10,PctSpeakEnglOnly,PersPerOccupHous,PersPerRentOccHous,PctPersOwnOccup,PctHousLess3BR,HousVacant,MedYrHousBuilt,PctHousNoPhone,OwnOccLowQuart,OwnOccMedVal,RentMedian,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumStreet,PctSameHouse85,PctSameCity85,PctUsePubTrans,ViolentCrimesPerPop
629,1,1,4,1,1,1,4,2,2,2,2,4,3,2,3,1,4,4,1,1,2,1,1,4,2,1,4,2,1,2,1,1,1,2,3,2,2,1,3,4,1,1
630,1,4,1,1,3,2,4,1,1,1,1,2,1,3,3,3,1,1,2,4,1,1,1,4,3,3,2,3,2,2,3,1,1,1,3,2,3,1,4,4,2,3
631,1,4,1,2,2,2,4,1,1,1,1,2,1,2,2,3,1,1,1,4,2,1,1,3,3,3,2,3,1,1,3,1,1,2,3,2,3,1,3,4,3,3
632,1,1,4,1,2,2,1,2,2,1,1,2,2,4,2,3,2,2,1,1,1,1,1,4,2,2,3,2,1,2,2,1,1,1,2,2,2,1,3,3,1,1
633,1,4,1,1,3,2,4,1,1,1,2,2,1,4,2,3,2,2,1,3,1,1,1,4,3,3,3,2,1,3,3,1,1,1,3,2,3,1,4,4,1,1
634,1,1,4,1,2,2,1,1,1,1,1,2,1,3,2,3,3,2,1,2,1,1,1,4,2,2,2,2,1,2,3,1,1,1,2,1,2,1,3,4,1,1
635,1,1,4,1,2,1,4,2,2,2,1,2,2,2,2,1,4,4,1,1,2,1,1,4,2,1,3,3,1,4,1,1,1,2,2,2,1,1,2,2,1,1
636,1,1,3,4,3,2,4,1,1,1,1,1,1,1,3,2,3,3,1,1,1,1,2,1,4,4,3,4,1,3,4,1,1,1,2,2,2,1,3,4,1,1
637,1,1,3,1,2,2,4,2,2,1,1,1,1,2,2,3,2,2,1,3,2,2,2,3,3,2,2,3,1,2,2,2,2,2,3,3,3,1,3,3,2,2
638,1,1,4,1,2,1,4,3,4,1,3,3,3,1,2,1,4,4,1,1,2,2,2,3,2,1,3,3,2,3,1,2,2,3,3,3,2,1,2,2,1,1
639,1,1,4,1,2,2,4,2,2,1,1,1,2,2,2,2,3,3,1,1,3,1,1,4,2,1,3,3,1,3,1,1,1,2,2,2,2,1,2,3,1,1
640,1,1,2,4,3,2,1,1,1,1,1,1,1,1,2,2,3,3,1,2,2,3,3,1,4,4,2,3,1,3,2,1,1,1,3,3,1,1,2,3,1,1
641,1,4,1,3,3,2,4,1,1,1,1,1,1,2,3,2,1,1,2,4,2,2,2,2,2,2,1,4,1,1,4,2,2,2,3,3,3,1,2,3,4,3
642,1,1,4,1,2,2,4,2,1,1,1,1,1,3,2,3,3,4,1,1,3,1,1,4,3,2,3,2,1,3,1,1,1,1,1,1,1,1,3,4,1,2
643,1,1,4,1,3,2,4,2,2,1,2,3,2,2,3,2,4,4,1,1,1,1,1,4,4,3,4,2,1,3,1,1,1,2,1,1,1,1,3,3,1,1
644,1,1,4,1,2,1,3,4,3,3,1,3,4,2,3,1,4,4,1,1,2,1,1,4,3,1,4,1,1,2,1,3,3,3,2,3,3,1,4,3,3,1
645,1,1,4,1,2,2,4,2,1,2,1,2,1,1,1,2,3,4,1,1,2,1,1,4,3,4,4,1,1,4,2,1,1,2,2,2,1,1,3,3,1,1
646,1,1,3,4,3,2,4,1,1,3,1,1,1,1,3,3,2,2,1,2,1,2,2,1,4,4,3,3,1,3,4,1,1,1,3,2,2,1,4,4,1,1
647,1,1,4,1,1,1,4,3,3,3,2,4,3,2,3,1,4,4,1,1,2,2,2,3,2,1,4,2,1,1,1,3,3,3,3,3,4,1,4,4,4,1
648,1,1,3,3,2,2,4,2,2,2,1,2,1,3,1,3,3,3,1,2,3,4,4,2,3,4,2,4,1,3,1,2,2,3,3,3,1,1,2,3,1,2
649,1,1,4,1,2,2,4,2,1,1,2,2,1,3,2,3,3,4,1,1,1,1,1,4,2,2,3,2,1,3,2,1,1,1,2,1,2,1,3,4,1,1
650,1,1,4,1,4,4,1,2,1,1,2,1,2,2,4,2,3,4,1,1,4,1,1,4,2,2,2,2,1,3,2,1,1,2,4,1,2,1,1,1,1,1
651,1,1,4,2,2,2,4,3,3,2,2,3,2,2,2,1,4,4,1,1,2,2,2,3,2,2,3,2,1,3,1,3,3,3,3,3,1,1,2,3,1,1
652,1,1,4,1,2,1,4,3,3,3,2,4,3,2,2,1,4,4,1,1,1,1,1,4,3,2,4,2,1,3,1,2,2,3,2,3,2,1,3,4,1,1
653,1,1,4,1,2,1,4,2,2,4,1,2,2,3,2,2,4,4,1,1,2,1,1,4,2,1,3,2,1,3,1,1,1,2,2,2,1,1,3,4,1,1
654,1,1,4,1,2,2,1,1,2,2,1,2,2,2,2,2,3,3,1,1,1,1,1,4,2,1,2,3,1,1,2,1,1,2,3,3,3,1,3,4,1,1
655,1,1,4,1,2,2,4,3,2,2,3,4,2,2,3,1,4,4,1,1,2,1,1,4,2,2,3,3,1,2,1,2,2,3,2,2,2,1,3,3,3,1
656,1,1,4,1,2,2,1,1,1,1,2,1,2,4,2,4,2,2,1,1,2,1,1,4,2,2,3,2,1,3,4,1,1,1,3,2,2,1,3,3,1,1
657,1,1,3,1,2,1,4,4,4,3,4,4,4,3,3,1,4,4,1,1,2,2,2,3,3,2,4,1,1,3,1,4,4,4,2,3,1,1,3,4,1,1
658,1,1,3,1,2,2,4,3,3,3,2,3,3,1,3,1,4,4,1,1,3,4,4,2,2,2,3,3,1,2,1,4,4,3,3,3,1,1,3,3,1,1
659,1,1,4,1,2,2,1,1,1,1,1,2,1,4,2,4,3,4,1,1,4,1,1,4,2,2,3,2,1,1,3,1,1,1,2,1,1,1,3,4,1,2
660,1,1,3,4,3,2,4,1,1,1,1,1,1,2,3,3,2,3,1,1,1,2,2,1,4,4,3,3,1,3,4,1,1,1,3,2,2,1,4,4,1,1
661,1,1,4,1,2,1,4,3,2,3,2,3,3,2,2,1,4,4,1,1,2,1,1,4,3,2,4,1,1,3,1,1,1,2,2,2,1,1,3,3,1,1
662,2,3,3,1,2,3,4,2,2,1,2,2,3,2,3,1,3,3,1,2,3,1,1,4,2,1,2,3,2,3,1,1,1,2,2,3,2,1,2,2,1,2
663,3,2,2,2,2,2,4,1,2,1,1,1,2,2,2,2,2,3,2,2,2,1,2,3,2,2,2,3,4,3,3,1,1,2,2,2,2,4,2,3,1,2
664,1,1,4,1,2,1,1,1,1,1,1,2,1,2,2,3,2,1,1,1,1,1,1,4,2,2,2,3,1,3,2,1,1,2,4,3,3,1,2,3,1,1
665,1,1,4,1,1,1,4,3,3,4,2,3,3,3,2,1,3,4,1,2,2,2,2,3,2,2,2,3,1,3,1,4,4,4,2,4,1,1,2,3,1,1
666,1,2,4,1,2,2,4,2,1,2,1,1,1,2,2,2,3,4,1,1,1,1,1,4,2,2,4,2,1,3,1,1,1,1,1,1,2,1,4,4,1,1
667,3,4,1,1,2,2,4,1,2,1,1,2,2,1,2,2,1,1,4,4,2,1,1,4,2,2,2,3,4,2,3,1,1,2,3,3,3,1,3,3,4,3
668,1,1,1,4,3,2,4,1,1,1,1,1,1,4,1,4,2,2,1,4,2,4,4,1,4,4,1,4,1,2,2,2,2,2,4,4,2,1,2,3,3,2
669,4,2,2,1,2,3,4,2,2,2,1,2,2,1,3,2,1,2,4,4,3,3,3,3,2,2,1,4,4,1,1,2,2,3,3,3,3,2,2,3,4,3
670,1,1,3,2,2,2,4,1,1,1,1,1,1,1,2,2,2,3,1,1,2,2,2,3,2,2,1,3,1,3,2,1,1,1,3,2,1,1,1,2,1,1
671,1,1,4,1,2,2,4,2,2,2,1,3,2,2,2,2,4,4,1,1,1,1,1,4,3,3,4,1,1,2,1,1,1,2,2,2,2,1,4,3,1,1
672,1,1,4,1,3,2,4,2,1,2,2,2,1,2,2,2,4,4,1,1,1,1,1,4,4,3,4,2,1,4,1,1,1,1,2,3,2,1,3,4,1,1
673,1,1,3,3,2,2,4,1,1,1,1,1,1,4,1,4,2,1,1,3,3,4,4,1,2,2,1,3,1,1,4,1,1,2,3,3,4,1,2,3,1,2
674,1,2,3,1,2,2,4,1,1,1,1,2,1,2,2,3,2,2,1,3,2,1,1,4,2,2,2,3,1,2,3,1,1,1,2,2,2,1,3,3,1,1
675,1,3,2,1,2,2,4,1,1,1,1,1,1,2,3,3,1,1,1,3,1,1,1,4,2,2,3,2,1,1,2,1,1,1,4,2,3,1,4,4,1,3
676,1,3,2,1,2,2,4,1,1,1,1,2,2,2,2,2,2,2,1,3,2,1,1,4,2,2,2,3,2,2,2,1,1,1,2,2,2,1,3,4,1,3
677,1,1,4,1,1,2,4,2,2,2,1,2,2,2,2,2,3,3,1,2,2,1,1,4,1,1,1,4,1,3,1,1,1,2,2,2,1,1,2,3,1,1
678,1,3,2,1,1,1,4,1,2,1,1,2,1,1,2,2,1,1,1,3,2,2,2,3,1,2,2,4,1,3,2,1,1,2,3,4,2,1,2,3,1,3
679,1,1,4,1,2,1,4,3,2,1,1,2,2,3,2,2,4,4,1,1,1,1,1,4,3,1,4,1,1,3,1,1,1,3,1,2,2,1,3,3,1,1
680,1,4,1,1,2,2,4,2,2,2,1,3,1,2,3,3,1,1,1,3,3,1,1,4,2,2,2,3,1,2,1,1,1,2,2,3,2,1,3,4,3,2
681,1,1,4,2,2,2,4,2,2,1,1,2,1,2,2,2,2,3,1,2,2,2,2,3,2,3,1,3,1,3,1,2,2,2,3,3,1,1,2,3,1,2
682,4,4,2,1,2,2,4,1,1,1,1,1,1,2,3,2,1,2,4,4,2,1,1,4,2,2,3,2,4,1,1,1,1,2,3,2,3,4,4,4,4,2
683,1,2,4,1,2,1,4,2,2,2,2,3,2,2,2,2,3,3,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,2,2,1,1,2,3,1,1
684,1,1,4,1,2,3,4,1,1,1,1,2,1,2,2,2,3,3,1,1,2,1,1,4,2,2,1,3,1,1,2,1,1,1,2,2,2,1,1,1,2,1
685,1,1,4,1,2,2,4,3,3,2,4,3,3,2,2,1,4,4,1,1,1,1,1,4,3,2,4,2,1,3,1,3,3,3,3,3,2,1,3,2,2,1
686,1,1,4,1,2,2,1,1,2,1,1,2,2,1,3,2,3,4,1,1,1,1,1,4,1,2,3,3,1,3,2,1,1,2,3,3,2,1,2,2,1,1
687,1,1,1,4,3,3,4,1,1,1,1,1,1,4,1,4,2,3,1,4,2,4,4,1,4,4,1,4,1,2,2,2,2,2,4,4,1,1,2,3,4,2
688,1,1,3,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,3,1,2,2,1,1,1,3,1,2,1,2,3,1,2
689,1,1,3,1,2,1,4,4,4,3,3,3,4,4,2,1,4,4,1,1,2,3,3,3,2,2,3,2,1,3,1,4,4,4,2,3,1,1,2,3,1,1
690,1,1,4,1,2,1,4,2,2,1,1,2,2,3,2,2,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,1,1,2,2,2,1,1,3,3,1,1
691,1,4,1,1,2,2,4,1,1,1,2,2,1,2,2,2,2,2,1,3,1,1,1,4,2,3,2,3,1,2,3,1,1,1,3,3,2,1,3,3,1,2
692,1,1,1,4,3,3,4,1,1,1,1,1,1,2,2,3,2,2,1,2,2,4,4,1,4,4,1,4,1,2,2,2,2,2,3,3,1,1,2,2,2,2
693,1,4,1,1,2,2,4,1,1,1,2,3,2,2,3,2,1,1,1,4,3,1,1,4,2,2,2,3,1,1,4,1,1,1,3,2,2,1,3,3,1,2
694,1,2,3,1,2,2,1,2,1,1,4,1,1,3,2,4,2,3,1,2,3,1,1,4,2,2,3,2,1,3,2,1,1,1,2,2,2,1,2,3,1,2
695,4,3,2,2,2,2,4,2,2,1,1,1,2,2,2,2,2,3,4,3,2,2,2,3,2,2,2,3,4,3,2,1,1,2,2,2,2,3,2,3,2,3
696,1,1,4,1,2,2,4,4,3,2,1,3,3,2,2,1,4,4,1,1,1,1,1,4,3,2,4,1,1,3,1,3,3,4,2,2,2,1,3,3,1,1
697,1,1,4,1,2,2,1,1,1,1,1,2,1,3,2,3,3,3,1,1,1,1,1,4,2,2,3,2,1,1,3,1,1,1,2,1,2,1,3,4,1,1
698,1,1,4,3,2,2,4,2,1,1,1,1,1,2,1,2,3,3,1,1,2,1,2,3,3,3,2,3,2,3,3,1,1,1,2,2,2,1,2,4,1,2
699,1,1,1,4,3,3,4,1,1,1,1,1,1,4,1,4,2,3,1,3,2,4,4,1,4,4,1,4,1,2,3,2,2,3,4,4,1,1,2,4,2,2
700,1,1,2,4,2,2,4,1,1,1,1,2,1,2,2,3,2,3,1,2,2,3,3,2,3,3,2,3,1,4,2,1,1,2,3,3,2,1,2,2,1,2
701,1,1,4,1,2,2,1,1,1,1,2,2,1,3,2,3,3,2,1,1,2,1,1,4,2,2,2,3,1,3,2,1,1,1,2,1,2,1,2,3,1,1
702,1,1,4,2,2,2,1,1,1,1,1,1,1,3,1,3,3,2,1,1,3,2,2,3,2,2,2,3,1,3,3,1,1,1,2,2,3,1,2,3,1,1
703,1,1,4,1,3,3,2,2,2,2,3,1,2,2,3,2,3,4,1,1,1,1,1,4,3,2,4,2,1,3,1,2,2,2,3,3,2,1,3,3,1,1
704,1,1,4,1,1,2,4,4,4,4,2,4,4,2,2,1,3,4,1,1,2,1,1,4,1,1,2,3,1,3,1,4,4,4,2,3,1,1,2,3,1,1
705,1,1,4,1,2,2,4,2,2,2,1,1,3,1,4,1,3,3,1,2,3,1,1,4,2,1,2,3,1,4,1,2,2,2,2,2,1,1,1,1,1,1
706,1,1,4,1,3,2,1,1,1,1,1,2,1,3,3,3,2,2,1,2,2,1,1,4,2,2,2,2,1,1,2,1,1,1,3,2,2,1,3,4,1,2
707,1,1,3,1,2,1,1,1,1,1,2,1,1,2,2,2,2,3,1,1,1,1,1,4,2,2,3,2,1,2,3,1,1,1,2,2,2,1,3,3,1,1
708,1,2,4,1,2,2,4,2,3,1,1,2,3,1,3,1,3,4,1,2,2,1,1,4,1,1,3,3,1,2,1,2,2,2,3,2,1,1,2,3,1,2
709,1,1,4,1,1,1,4,2,2,2,1,1,2,2,3,1,4,4,1,1,2,1,1,4,2,1,3,2,1,1,1,1,1,2,2,3,3,1,3,4,4,1
710,1,1,4,1,2,1,4,2,2,1,1,2,2,2,3,1,4,4,1,1,1,1,1,4,2,1,4,2,1,2,1,1,1,2,2,1,1,1,3,4,2,1
711,1,2,3,1,2,2,4,1,1,1,1,2,1,3,3,3,2,2,1,2,2,1,1,4,2,2,2,3,1,1,3,1,1,1,3,1,2,1,3,4,1,2
712,1,1,4,1,2,1,4,2,2,1,2,2,2,3,2,2,4,4,1,1,1,1,1,4,4,4,4,1,1,3,1,1,1,3,3,2,1,1,3,3,1,1
713,1,1,4,2,3,3,1,2,1,1,1,1,2,2,3,2,3,3,1,1,2,1,1,3,2,2,2,2,1,4,2,1,1,1,2,3,3,1,2,2,1,1
714,1,1,4,1,2,2,1,1,1,1,1,1,1,2,3,2,2,3,1,1,1,1,1,4,2,2,2,3,1,2,3,1,1,1,2,1,2,1,3,4,1,1
715,1,4,2,1,2,1,4,3,3,2,2,3,2,2,3,2,3,4,1,2,1,1,2,4,2,1,4,2,1,2,1,2,2,3,3,3,2,1,3,4,2,1
716,1,1,3,2,2,2,4,2,2,2,2,2,1,2,2,2,3,3,1,1,2,2,2,3,3,2,2,3,1,2,1,3,3,3,3,3,1,1,2,4,1,1
717,1,1,4,1,3,2,4,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,1,4,3,2,3,1,1,4,1,1,1,2,2,2,1,1,2,3,1,1
718,1,1,4,1,2,1,1,1,2,1,1,1,1,2,1,3,3,3,1,1,2,1,1,4,2,2,3,3,1,2,3,1,1,1,2,1,2,1,3,3,1,1
719,1,1,4,1,2,2,4,3,3,2,2,2,3,1,2,1,4,4,1,1,2,2,2,4,3,2,3,2,1,3,1,2,2,3,2,3,3,1,3,4,1,1
720,1,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,4,2,2,1,3,1,1,1,2,2,2,2,3,3,1,2,2,1,1
721,1,1,4,1,2,1,4,3,4,3,3,2,4,1,3,1,4,4,1,1,2,1,1,4,2,1,3,2,1,3,1,2,2,3,2,2,2,1,2,1,1,1
722,1,1,4,1,1,1,4,2,2,2,2,3,3,1,3,1,3,3,1,1,2,1,1,4,1,1,2,3,1,2,1,3,3,3,3,4,2,1,3,3,1,1
723,1,1,2,3,2,2,4,2,2,2,1,2,1,3,1,2,2,3,1,3,2,4,4,2,3,3,1,4,1,2,1,3,3,3,3,4,2,1,2,3,1,3
724,1,1,4,1,3,3,1,2,2,1,1,1,2,2,3,2,3,3,1,1,2,1,1,4,1,1,2,3,1,1,1,1,1,2,2,2,2,1,2,2,1,1
725,1,1,4,1,4,4,4,4,4,2,4,3,4,1,4,1,4,4,1,1,2,1,1,4,2,1,3,2,1,2,1,3,3,3,3,2,3,1,2,2,3,1
726,1,4,1,4,3,2,4,1,1,2,1,1,1,3,2,4,1,2,1,4,2,4,4,2,4,4,2,3,1,2,2,1,1,2,4,4,2,1,3,4,2,3
727,1,4,1,1,2,2,4,1,1,1,1,2,1,2,2,2,1,1,1,4,3,1,1,4,2,2,2,3,1,2,3,1,1,1,3,2,2,1,3,4,1,2
728,1,1,4,1,2,2,1,2,1,1,1,1,1,4,2,4,3,3,1,1,1,1,1,4,2,2,3,2,1,2,2,1,1,1,2,1,1,1,3,3,1,1
729,1,1,3,3,2,2,4,2,2,2,2,2,1,3,2,2,3,3,1,2,2,3,3,2,3,2,2,3,1,2,1,3,3,3,3,3,1,1,2,4,1,1
730,1,1,4,1,2,1,4,2,2,2,2,2,1,3,2,2,3,4,1,1,1,1,1,4,2,2,3,2,1,2,1,1,1,1,2,1,2,1,3,4,1,1
731,1,2,3,1,2,2,4,3,3,1,2,2,3,1,3,1,3,3,1,1,2,3,3,2,2,2,4,2,1,2,1,1,1,2,3,3,2,1,3,3,1,2
732,1,3,2,1,2,2,4,1,1,1,1,2,1,1,2,2,1,1,1,3,2,1,1,4,2,2,2,3,1,2,3,1,1,1,4,2,2,1,3,4,1,2
733,1,1,4,1,2,2,4,1,1,1,1,1,1,3,1,3,2,2,1,1,3,1,1,4,2,2,2,3,1,1,2,1,1,1,2,2,2,1,3,4,1,1
734,1,1,4,1,1,1,4,2,2,2,3,2,2,1,2,1,4,4,1,1,1,1,1,4,3,3,4,2,1,4,1,1,1,3,3,3,2,1,2,2,1,1
735,1,3,2,1,2,2,1,1,1,1,2,2,2,3,2,3,1,1,1,3,1,1,1,4,2,2,2,2,1,3,3,1,1,1,3,2,4,1,3,4,1,2
736,1,1,4,1,1,1,4,1,2,1,1,4,2,2,3,2,2,2,1,1,1,1,1,4,1,1,3,3,1,1,1,1,1,1,2,2,3,1,4,4,4,1
737,1,1,4,1,4,4,4,3,2,1,3,2,4,1,4,1,4,4,1,2,4,1,1,4,2,2,2,2,1,3,1,2,2,2,4,3,1,1,1,1,1,1
738,1,1,4,1,2,2,4,2,2,1,1,2,2,1,3,2,2,2,1,2,2,1,1,4,1,1,2,3,1,1,2,2,2,2,3,3,3,1,2,3,1,1
739,1,1,4,1,2,2,4,3,3,2,2,2,4,2,2,1,4,4,1,1,2,1,2,4,3,2,3,1,1,4,1,1,2,2,2,3,2,1,2,1,1,1
740,1,2,3,1,1,2,4,3,3,2,2,2,4,1,3,1,2,3,1,3,3,3,3,3,1,1,1,4,2,2,1,3,3,3,2,3,2,1,2,1,4,1
741,1,1,4,1,2,2,1,2,2,1,1,3,2,3,2,2,3,3,1,1,1,1,1,4,2,2,3,3,1,1,1,2,2,3,2,3,4,1,3,4,1,1
742,1,4,2,1,2,2,1,1,1,1,1,1,1,4,2,4,1,1,1,4,2,1,1,4,2,2,2,3,1,2,3,1,1,1,3,3,2,1,3,4,1,2
743,1,2,3,1,2,2,1,2,2,1,2,2,2,3,2,3,3,3,1,2,1,1,1,4,2,2,3,2,1,3,2,1,1,1,2,1,2,1,2,3,1,1
744,1,1,4,1,2,1,4,4,4,3,3,4,4,2,2,1,4,4,1,1,1,1,1,4,3,2,4,1,1,3,1,4,4,4,3,4,1,1,3,2,1,1
745,1,2,3,1,2,3,4,2,2,2,2,2,3,1,3,1,3,4,1,1,3,3,3,3,1,2,1,4,1,3,1,1,1,3,2,2,1,1,1,2,3,1
746,1,1,4,1,2,2,1,1,1,1,3,1,2,1,3,2,4,4,1,1,1,1,1,4,2,1,3,2,1,3,1,1,1,1,2,2,3,1,2,3,1,1
747,1,1,4,1,2,1,4,2,2,2,2,3,2,2,2,2,4,4,1,1,1,1,1,4,2,1,4,2,1,2,1,2,2,2,3,3,3,1,4,3,1,1
748,1,1,4,1,2,1,4,2,2,3,1,1,1,3,2,2,4,4,1,1,2,1,1,4,3,3,4,1,1,2,1,1,1,1,2,1,2,1,3,4,1,1
749,1,1,4,1,2,2,4,3,3,3,1,3,3,1,3,1,3,4,1,1,2,1,1,4,2,2,3,2,1,3,1,2,2,3,2,2,2,1,2,3,1,1
750,1,1,2,4,3,2,1,1,1,1,1,1,1,1,2,2,3,3,1,2,1,1,2,1,4,4,3,3,1,3,3,1,1,1,3,2,2,1,3,3,1,1
751,1,1,3,1,2,2,4,3,2,1,1,2,2,2,1,1,4,4,1,3,1,1,1,4,3,3,3,1,1,3,1,3,3,4,2,4,2,1,2,2,1,1
752,1,1,4,1,2,2,4,1,1,1,1,1,1,2,2,3,3,3,1,1,3,1,1,4,2,2,3,3,1,3,3,1,1,1,2,1,2,1,3,4,1,1
753,1,1,4,1,4,4,1,1,1,1,1,1,2,2,3,2,3,3,1,1,4,1,1,4,2,2,2,3,1,2,1,1,1,1,3,2,3,1,2,2,1,1
754,1,1,4,1,2,1,4,3,2,3,1,3,2,4,2,1,3,4,1,1,1,1,1,4,2,2,3,2,1,2,1,2,2,3,2,3,4,1,3,4,1,1
755,1,1,4,1,2,2,4,2,2,2,1,1,2,1,3,2,3,3,1,1,3,1,1,4,2,2,2,3,1,3,1,1,1,1,2,1,1,1,2,2,1,1
756,1,1,4,1,2,1,4,2,2,2,1,2,1,3,2,2,3,4,1,1,1,1,1,4,2,2,4,1,1,2,1,1,1,2,2,1,2,1,4,4,1,1
757,1,2,3,1,3,4,4,2,1,2,2,2,4,1,4,1,3,3,1,3,4,2,2,4,1,1,1,4,1,4,1,1,1,2,4,3,3,1,1,1,3,1
758,1,1,2,3,2,2,4,2,2,2,2,2,2,2,2,2,3,4,1,2,2,3,3,2,3,3,3,3,1,3,1,2,2,3,3,4,2,1,3,4,1,1
759,1,1,4,1,2,1,4,2,2,2,3,3,3,2,2,1,4,4,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,1,1,2,1,3,3,1,1
760,1,1,3,3,4,4,1,1,1,2,1,1,2,1,3,2,2,3,1,2,2,1,1,2,2,2,1,4,1,3,2,1,1,2,4,2,2,1,1,1,1,1
761,1,1,4,1,2,2,1,1,2,1,2,2,2,2,2,2,3,3,1,1,1,1,1,4,2,2,2,3,1,3,2,1,1,2,3,2,3,1,1,2,1,1
762,1,1,4,1,2,2,4,3,2,2,2,2,2,2,2,2,4,3,1,1,1,1,1,4,3,2,4,2,1,3,1,2,2,3,3,2,2,1,4,4,1,1
763,1,1,4,2,2,2,1,1,2,1,1,2,1,1,2,2,2,3,1,2,2,2,1,3,2,3,2,4,1,3,1,2,2,3,3,3,2,1,1,2,1,1
764,1,1,4,1,2,2,4,2,2,2,2,3,2,3,2,2,3,4,1,1,1,1,1,4,2,1,3,3,1,2,1,2,2,2,2,3,3,1,3,4,1,1
765,1,1,4,1,2,1,4,2,2,2,1,1,1,2,2,2,4,4,1,1,2,1,1,4,3,3,4,1,1,3,1,1,1,2,3,3,4,1,3,3,2,1
766,1,2,3,2,2,3,4,1,1,1,2,2,2,1,4,2,3,3,1,2,3,1,1,3,2,2,2,3,1,3,2,1,1,1,3,2,2,1,2,3,1,2
767,1,1,4,1,1,1,4,1,2,1,2,2,2,1,2,2,2,3,1,1,2,1,1,4,1,2,3,3,1,3,2,1,1,2,3,3,2,1,2,3,1,1
768,1,1,4,1,4,4,1,1,1,1,1,2,2,2,2,2,3,3,1,1,3,1,1,4,1,2,2,3,1,3,2,1,1,1,2,1,1,1,2,2,1,1
769,1,1,2,3,2,2,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,3,3,2,3,4,2,3,1,3,2,1,1,1,3,3,2,1,2,3,1,1
770,1,3,3,1,2,2,4,2,2,1,2,2,2,2,2,2,2,3,1,2,1,1,1,4,2,2,3,2,1,3,3,1,1,1,2,1,2,1,3,3,1,2
771,1,1,4,1,2,1,2,4,3,3,4,4,3,2,2,1,4,4,1,1,1,1,1,4,3,2,4,1,1,3,1,3,3,3,2,3,3,1,3,2,1,1
772,1,3,3,1,2,2,1,1,1,1,2,2,1,2,2,3,2,3,1,3,2,1,1,4,2,2,2,3,1,3,3,1,1,1,2,1,2,1,2,3,1,2
773,1,1,4,1,3,3,1,2,1,1,1,2,2,1,3,2,3,3,1,1,4,1,1,4,2,2,2,2,1,1,1,1,1,1,3,1,3,1,3,3,1,1
774,1,1,4,1,2,2,1,1,1,1,4,2,1,3,2,3,3,3,1,1,3,1,1,4,2,2,3,3,1,2,3,1,1,1,2,1,2,1,3,3,1,1
775,1,1,4,1,2,2,4,1,2,2,2,2,2,2,2,2,3,3,1,1,3,1,1,4,1,1,2,3,1,2,1,1,1,1,2,1,2,1,3,4,1,1
776,1,4,1,1,2,2,4,2,1,2,2,2,1,2,3,2,1,1,1,4,2,2,2,4,2,2,1,4,1,1,3,1,2,2,3,3,4,1,3,4,4,3
777,1,1,4,1,2,2,4,1,1,1,1,2,2,1,3,2,2,2,1,2,1,1,1,4,2,2,2,2,1,1,2,1,1,2,3,2,3,1,3,3,2,2
778,1,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,4,2,2,3,3,1,3,1,1,1,2,1,2,1,1,3,4,1,1
779,1,1,4,1,2,2,1,1,1,1,1,1,1,4,1,4,2,2,1,1,2,1,1,4,2,2,2,3,1,2,4,1,1,1,2,1,2,1,3,4,1,2
780,1,1,1,3,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,2,2,4,4,1,3,3,1,4,1,2,1,3,3,3,3,3,1,1,2,3,2,1
781,1,4,2,1,2,2,4,1,1,1,1,2,2,2,2,3,2,2,1,3,4,1,1,4,2,2,2,3,1,3,2,1,1,1,2,2,2,1,2,3,1,3
782,1,1,4,1,2,2,4,2,1,2,2,2,1,3,2,3,2,2,1,2,1,1,1,4,2,2,3,2,1,1,1,1,1,2,3,3,3,1,3,3,1,1
783,1,4,1,1,3,2,4,1,1,1,3,2,1,2,3,3,2,2,1,3,3,1,1,4,2,3,3,3,1,3,3,1,1,1,3,1,4,1,3,4,1,2
784,1,1,4,1,2,2,4,3,3,3,2,3,3,2,2,1,4,4,1,1,2,2,2,3,2,1,3,3,1,3,1,3,3,3,2,2,2,1,3,3,1,1
785,1,2,3,1,2,2,4,2,2,2,3,2,2,1,2,1,3,4,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,2,2,1,1,2,3,1,1
786,1,2,3,1,3,3,4,2,3,2,1,2,4,1,4,1,2,3,1,2,3,4,4,3,1,1,1,4,1,1,1,3,3,2,2,2,3,1,2,2,4,2
